reform_id,country_code,country_name,survey_year,implementation_year,announcement_year,announcement_year_source,announcement_year_confidence,legislation_year,legislation_year_source,legislation_year_confidence,implementation_year_end,implementation_year_source,implementation_year_confidence,theme,sub_theme,secondary_type,alternative_theme,rd_actor,rd_stage,growth_orientation,growth_orientation_rationale,growth_orientation_confidence,package_name,component_name,is_component,status,status_evidence,status_confidence,is_major_reform,importance_bucket,importance_rationale,importance_confidence,description,source_quote,source_page_start,source_page_end
USA_2016_011,USA,United States,2016,2012.0,,,,,,,,explicit,high,innovation,knowledge_transfer,,,public,commercialization,growth_supporting,"By reducing patent processing times, the initiative facilitates quicker access to intellectual property rights for innovators, thereby enhancing their ability to commercialize new technologies.",high,Patent Processing Improvement Initiative,,False,implemented,The USPTO made progress in working down the application backlog and reducing the time for examiners to review applications.,high,True,3,"The Act represents a major overhaul of the patent system, aimed at enhancing the efficiency and effectiveness of patent processing, which is crucial for innovation.",medium,"The USPTO has made progress in reducing patent processing times, which is crucial for small firms seeking to secure patents and grow their operations.","Following the introduction of the America Invents Act in 2012, the USPTO made progress in working down the application backlog and reducing the time for examiners to review applications.",113.0,113.0
USA_2012_015,USA,United States,2012,2013.0,2012.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,private,applied,growth_supporting,"By increasing the tax credit and simplifying its use, the reform is expected to incentivize more firms to invest in R&D, thereby fostering innovation.",high,R&E Tax Credit Reform,,False,announced,The proposal was included in the President’s FY2013 budget.,high,True,3,"This reform is a major change to the R&E tax credit system, which is crucial for encouraging private sector R&D investment.",high,"The President proposed reforms to the Research and Experimentation (R&E) tax credit to increase its value and make it permanent, aiming to enhance business R&D investments.",The President has proposed that Congress consider changes in the federal tax code to encourage manufacturers to produce in the United States.,,
USA_2012_023,USA,United States,2012,2013.0,2012.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,Protecting research and education funding is essential for fostering innovation and long-term economic growth.,high,FY2013 Budget Proposal,Discretionary Spending Savings,False,announced,The Administration's budget proposal outlines these discretionary spending savings.,high,True,3,"This proposal represents a significant shift in budgetary priorities, emphasizing the importance of research and education funding for future growth.",high,"The Administration has proposed to achieve USD1 trillion in discretionary spending savings over the next 10 years through budgetary caps and various measures, including cuts in defense and military outlays, while protecting spending for research and education that enhances long-term growth prospects.",The Administration has proposed to achieve USD1 trillion in discretionary spending savings over the next 10 years through the budgetary caps established by the Budget Control Act.,20.0,20.0
USA_2018_005,USA,United States,2018,2014.0,,,,2014.0,explicit,high,,explicit,high,innovation,human_capital,knowledge_transfer,,public_private,applied,growth_supporting,Improving workforce skills and matching them to industry needs can enhance productivity and innovation.,high,Workforce Innovation Act,,False,implemented,The act has been enacted and is currently in effect.,high,True,3,This act represents a significant reform in workforce development and skills matching.,high,"The Workforce Innovation and Opportunity Act of 2014 introduced reforms to assist job seekers by better matching them to growing sectors, aiming to build regional partnerships among employers, education and training providers, and public stakeholders.",The Workforce Innovation and Opportunity Act of 2014 introduced reforms to assisting job seekers by better matching them to growing sectors.,79.0,79.0
USA_2014_001,USA,United States,2014,2015.0,2014.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"Increased federal R&D funding is expected to enhance innovation and productivity, contributing positively to economic growth.",high,Federal R&D Funding Increase,,False,implemented,The budget proposal has been enacted and funding is being allocated as planned.,high,True,3,The proposed increase in federal R&D funding represents a significant policy change aimed at boosting research and development efforts.,high,"The Administration has proposed increases in Federal support of R&D, most recently in the 2015 Budget proposal of USD 135.4 billion, a nominal increase of 1.2% over 2014, along with a supplementary proposal of USD 5.3 billion for R&D related to 'Opportunity, Growth, and Security'.","The Administration has proposed increases in Federal support of R&D, most recently in the 2015 Budget proposal of USD 135.4 billion.",54.0,54.0
USA_2016_001,USA,United States,2016,2015.0,,,,2015.0,explicit,high,,explicit,high,innovation,innovation_instruments,,,public_private,applied,growth_supporting,"Improving freight movement enhances productivity and economic efficiency, contributing to long-term growth.",high,FAST Act,Nationally Significant Freight and Highway Projects,True,implemented,The FAST Act was signed into law in December 2015.,high,True,3,"The establishment of a competitive grant program represents a significant structural change in how infrastructure projects are funded, aiming to enhance economic efficiency.",high,The Fixing America’s Surface Transportation (FAST) Act established a competitive grant program aimed at supporting economically beneficial projects that facilitate improved freight movement.,The Fixing America’s Surface Transportation (FAST) Act... established the Nationally Significant Freight and Highway Projects competitive grant program aimed to support economically beneficial projects.,,
USA_2016_004,USA,United States,2016,2015.0,2015.0,explicit,high,2015.0,explicit,high,,explicit,high,innovation,innovation_instruments,,,private,applied,growth_supporting,"Making the R&D tax credit permanent incentivizes firms to invest in innovation, leading to increased productivity and economic growth.",high,2015 R&D Tax Credit Permanence,,False,implemented,The R&D tax credit was made permanent in 2015.,high,True,3,"The permanence of the R&D tax credit represents a major reform in innovation policy, providing a stable incentive for private sector R&D investment.",high,"The R&D tax credit was made permanent in 2015, providing ongoing support for private sector research and development activities.",The R&D tax credit was made permanent in 2015.,,
USA_2016_010,USA,United States,2016,2015.0,,,,2015.0,explicit,high,,explicit,high,innovation,innovation_instruments,,,private,applied,growth_supporting,"The permanence of the R&D tax credit is expected to incentivize additional private sector investment in research and development, thereby enhancing innovation and productivity.",high,2015 R&D Tax Credit Reform,,False,implemented,The R&D business tax credit was made permanent.,high,True,3,"This reform represents a significant structural change in the support for R&D in the private sector, ensuring long-term incentives for innovation.",high,"In late 2015, the government made the R&D business tax credit permanent, which had previously expired at the end of 2014, ensuring continued support for private sector R&D activities.","In late 2015, the government took a positive step by making permanent the R&D business tax credit, which had expired at end-2014.",,
USA_2016_005,USA,United States,2016,2017.0,2015.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public,basic,growth_supporting,Enhancing STEM education at the secondary level is crucial for building a skilled workforce that can drive innovation and economic growth.,high,2017 STEM Education Initiative,,False,announced,The 2017 budget proposal includes funding for STEM education initiatives.,high,False,2,"This initiative represents a significant investment in human capital development, which is essential for fostering innovation in the long term.",medium,"An important step in increasing tertiary education attainment in STEM fields is improving access to quality secondary education, which is being addressed through new funding proposals.",An important step in increasing tertiary education attainment in STEM fields is improving access to quality secondary education.,,
USA_2016_006,USA,United States,2016,2017.0,2016.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,private,applied,growth_supporting,"By incentivizing businesses to hire skilled graduates, the reform aims to improve workforce quality and productivity, which can enhance overall economic growth.",high,2017 Community College Partnership Initiative,Community College Partnership Tax Credit,False,announced,The proposed FY2017 budget includes this tax credit initiative.,high,False,2,"This initiative represents a significant effort to link education and employment, which is crucial for addressing skills gaps in the labor market.",medium,"The proposed FY2017 budget includes a community college partnership tax credit aimed at encouraging businesses to hire graduates from community and technical colleges, thereby enhancing employer engagement in education and training pathways.",The proposed FY2017 budget also calls for a community college partnership tax credit.,,
USA_2018_002,USA,United States,2018,2017.0,,,,2017.0,explicit,high,,explicit,high,innovation,innovation_instruments,,,private,unknown,growth_supporting,Simplifying the tax system and reducing distortions can encourage investment and innovation.,high,Tax Reform 2017,,False,implemented,The tax reforms were enacted and are currently in effect.,high,True,3,This reform represents a significant overhaul of the tax system.,high,"The tax reforms introduced in late 2017 significantly reduced marginal statutory tax rates for personal and corporate income, aiming to simplify the tax system and reduce embedded distortions, which is expected to spur greater investment.","The main thrust of the reforms reduced marginal statutory tax rates for personal and corporate income, which combined with simplification will reduce distortions embedded in the tax system and spur greater investment.",46.0,46.0
USA_2018_007,USA,United States,2018,2018.0,2018.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,adoption,growth_supporting,Expanding broadband access can enhance economic opportunities and support innovation.,high,Broadband Expansion Initiative,,False,implemented,The allocation has been made and the initiative is currently in effect.,high,False,2,"While significant, this reform is part of broader infrastructure investment efforts.",medium,"The Federal Communications Commission (FCC) allocated $2 billion in 2018 to expand broadband access to nearly 1 million homes, particularly in rural areas, to enhance connectivity and economic opportunities.",The Federal Communications Commission (FCC) has allocated $2 billion in 2018 to use in competitive bidding auctions to expand access to nearly 1 million homes.,46.0,46.0
USA_2020_003,USA,United States,2020,2019.0,,,,,,,,explicit,high,innovation,startup_ecosystem,,,public_private,adoption,growth_supporting,Supporting economic development and enhancing worker mobility fosters entrepreneurship and innovation.,high,Economic Development Support,Coordination and Non-Compete Reforms,True,implemented,The support mechanisms and reforms to non-compete agreements are currently in effect.,high,False,2,These reforms are significant in promoting entrepreneurship but do not represent a systemic overhaul.,medium,"The federal government, through the Comprehensive Economic Development Strategy run by the Department of Commerce’s Economic Development Administration, provides support for economic development plans, enhancing coordination and limiting the enforceability of non-compete agreements to improve worker mobility and entrepreneurship.",The federal government through the Comprehensive Economic Development Strategy run by the Department of Commerce’s Economic Development Administration can provide support for economic development plans.,82.0,82.0
USA_2020_001,USA,United States,2020,2020.0,2020.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public,applied,growth_supporting,Enhancing the availability of healthcare professionals during a crisis supports public health and economic stability.,high,Pandemic Response Reforms,Occupational Licensing Waivers,True,implemented,The reforms have been enacted and are currently in effect.,high,False,2,"While significant, the reforms are specific to a temporary situation and do not represent a structural change.",medium,"In response to the coronavirus pandemic, states waived many occupational licensing requirements, allowing out-of-State licensed professionals to obtain temporary emergency licenses to practice, and permitting retired health workers or students close to graduation to practice temporarily without a license.","States responded to the crisis by waiving many licensing requirements, allowing out-of-State licensed professionals to obtain temporary emergency licenses.",98.0,98.0
USA_2020_002,USA,United States,2020,2020.0,2020.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,unknown,growth_supporting,Adapting antitrust policy to foster competition can enhance innovation and consumer welfare.,high,Antitrust Policy Reform,Technology Company Inquiries,False,implemented,The inquiries have been officially launched and are ongoing.,high,True,3,This reform represents a significant shift in policy aimed at addressing the challenges posed by large technology firms.,high,The U.S. government has initiated inquiries into the competitiveness of large technology companies to adapt antitrust policy to new trends in digitalisation and innovation.,The Federal Trade Commission and Department of Justice have initiated broad-ranging inquiries and investigations into the competitiveness of U.S. technology and digital markets.,41.0,41.0
USA_2022_001,USA,United States,2022,2021.0,2021.0,explicit,high,,,,,explicit,high,innovation,human_capital,other,,public,unknown,growth_supporting,"Enhancing the unemployment insurance system can improve job matching and support active labour market policies, which are essential for economic recovery and resilience.",high,American Rescue Plan,Unemployment Insurance Modernization,False,implemented,Funding was allocated for modernising the unemployment insurance system.,high,False,2,"The reform addresses significant shortcomings in the unemployment insurance system, aiming to enhance its effectiveness and link it with active labour market policies, which is crucial for economic stability.",medium,"The administration set aside US$2 billion for modernising the unemployment insurance system, aiming to improve administrative capacity and integrate benefit payments with active labour market services.",The administration set aside US$2 billion for modernising the unemployment insurance system in the American Rescue Plan in early 2021.,47.0,47.0
USA_2022_002,USA,United States,2022,2022.0,2022.0,explicit,high,2022.0,explicit,high,,explicit,high,innovation,sectoral_rd,research_infrastructure,,public_private,applied,growth_supporting,"Investments in clean technology and energy efficiency are expected to stimulate innovation, create jobs, and reduce emissions, contributing positively to economic growth.",high,Inflation Reduction Act,,False,implemented,The Inflation Reduction Act was passed by Congress and signed into law.,high,True,3,"This act represents a comprehensive approach to addressing climate change through substantial public investment, which is expected to have long-lasting effects on the economy and innovation landscape.",high,"The Inflation Reduction Act, passed in August 2022, includes significant investments in clean technology manufacturing and energy efficiency, aimed at decarbonizing the economy and enhancing energy security.","In August 2022, Congress passed the Inflation and Reduction Act, a major climate and tax bill that included spending initiatives and tax changes to finance them.",53.0,53.0
USA_2022_003,USA,United States,2022,2022.0,2021.0,explicit,high,2022.0,explicit,high,,explicit,high,innovation,sectoral_rd,,,public,commercialization,growth_supporting,"By allowing price negotiations, the reform aims to lower healthcare costs, potentially increasing access to medications and improving overall health outcomes, which can enhance productivity.",high,Inflation Reduction Act,Medicare Drug Price Negotiation,False,implemented,The legislation was enacted as part of the Inflation Reduction Act.,high,True,3,"This reform represents a significant shift in how Medicare manages drug pricing, which could have widespread implications for healthcare costs and access in the United States.",high,"As part of the Inflation Reduction Act, Medicare will be able to directly negotiate prescription drug prices with manufacturers, which is expected to reduce public health spending significantly over the next decade.","As part of the recent Inflation Reduction Act, Medicare will be able to directly negotiate prescription drug prices with manufacturers and impose a tax penalty if drug companies increase their prices faster than inflation.",60.0,60.0
USA_2022_004,USA,United States,2022,2022.0,2021.0,explicit,high,2022.0,explicit,high,,explicit,high,innovation,innovation_instruments,,,private,adoption,growth_supporting,"By incentivizing investment in clean energy technologies, the reform is expected to enhance innovation and create jobs in the renewable energy sector.",high,Inflation Reduction Act,Clean Energy Tax Credits Expansion,False,implemented,The act was passed into law and is currently in effect.,high,True,3,"The expansion of clean energy tax credits represents a significant shift in federal policy towards promoting renewable energy and innovation, with potential long-term impacts on the economy and environment.",high,"The Inflation Reduction Act expands clean energy tax credits for various renewable energy sources and carbon capture technologies, aiming to stimulate investment in clean energy and promote innovation in the sector.","The Inflation Reduction Act expands clean energy tax credits for wind, solar, nuclear, clean hydrogen, clean fuels and carbon capture.",103.0,103.0
USA_2022_005,USA,United States,2022,2022.0,,,,2022.0,explicit,high,,explicit,high,innovation,human_capital,,,public,applied,growth_supporting,"By improving skills in the workforce, this reform supports the transition to a clean energy economy, which can enhance productivity and innovation in the sector.",high,Inflation Reduction Act,Training Grants for Clean Energy,False,implemented,The grants for training contractors were included in the legislation of the Inflation Reduction Act.,high,False,2,"This reform represents a significant investment in human capital aimed at facilitating the transition to a clean energy economy, which is crucial for long-term sustainability and innovation.",medium,"The Inflation Reduction Act includes US$200 million in grants for training contractors involved in the installation of home energy efficiency and electrification improvements, aiming to enhance workforce skills in the clean energy sector.",The Inflation Reduction Act includes US$200 million in grants for training contractors involved in installation of home energy efficiency and electrification improvements.,104.0,104.0
USA_2022_006,USA,United States,2022,2022.0,,,,2022.0,explicit,high,,explicit,high,innovation,innovation_instruments,,,public_private,adoption,growth_supporting,"By incentivizing the adoption of advanced energy codes, the reform aims to enhance energy efficiency in buildings, which can lead to lower energy costs and reduced emissions.",high,Inflation Reduction Act,Building Energy Codes Grants,True,implemented,The act has been passed and includes specific funding allocations.,high,True,3,"This reform represents a significant investment in energy efficiency and climate policy, aiming to transform building standards across the country, which has long-term implications for energy consumption and emissions.",high,The Inflation Reduction Act includes US$1 billion in grants to state and local governments to adopt the latest building energy codes and implement more stringent zero-energy codes for buildings with net zero energy consumption.,The Inflation Reduction Act includes US$1 billion in grants to state and local governments to adopt the latest building energy codes and to implement more stringent zero-energy codes for buildings.,104.0,104.0
USA_2022_007,USA,United States,2022,2022.0,,,,2022.0,explicit,high,,explicit,high,innovation,innovation_instruments,,,private,commercialization,growth_supporting,"By incentivizing electric vehicle purchases, the reform promotes innovation in clean transportation technologies and supports the transition to a low-carbon economy.",high,Inflation Reduction Act,Electric Vehicle Tax Credit Reform,False,implemented,The Act has been passed and is currently in effect.,high,True,3,"This reform represents a significant overhaul of the federal tax credit system for electric vehicles, which is crucial for promoting clean technology adoption and addressing climate change.",high,"The Inflation Reduction Act has modified the federal tax credit for electric vehicle purchases by eliminating the manufacturer's phase-out cap and introducing new eligibility criteria, including income limits and vehicle price restrictions.",The Inflation Reduction Act has introduced changes to the existing non-refundable federal tax credit of up to US$ 7500 for the purchase of an electric car in the United States.,115.0,115.0
USA_2022_008,USA,United States,2022,2022.0,,,,2021.0,explicit,high,,explicit,high,innovation,research_infrastructure,,,public,adoption,growth_supporting,"Investing in charging infrastructure facilitates the adoption of electric vehicles, thereby supporting innovation in clean transportation and reducing greenhouse gas emissions.",high,Infrastructure Investment and Jobs Act,EV Charging Infrastructure Funding,False,implemented,The Act was passed and funding is being allocated for the construction of charging stations.,high,True,3,"This funding represents a major investment in the infrastructure necessary for the transition to electric vehicles, which is critical for achieving climate goals.",high,"The Infrastructure Investment and Jobs Act has allocated US$5 billion over five years for building electric vehicle charging stations, aiming to enhance the infrastructure necessary for EV adoption.",The Infrastructure Investment and Jobs Act passed in November 2021 also includes US$5 billion over five years to be spent on building charging stations.,115.0,115.0
USA_2024_002,USA,United States,2024,2022.0,2022.0,explicit,high,2022.0,explicit,high,,explicit,high,innovation,sectoral_rd,,,public_private,applied,growth_supporting,"Enhancing semiconductor capacity is crucial for innovation and competitiveness in technology sectors, which supports economic growth.",high,Semiconductor Capacity Enhancement,,False,implemented,The act has been passed and funding is being allocated.,high,True,3,This act represents a significant investment in a critical sector for the U.S. economy.,high,"The CHIPS and Science Act invests federal funding to enhance domestic semiconductor capacity, including tax credits for manufacturing and sectoral R&D funding.",The CHIPS and Science Act invested federal funding to boost domestic semiconductor capacity.,,
USA_2024_003,USA,United States,2024,2023.0,2023.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public_private,commercialization,growth_supporting,Facilitating access to resources and technical assistance for AI innovations can enhance competitiveness and spur economic growth.,high,AI Development Framework,AI Executive Order,False,implemented,The Executive Order has been published and initiatives are underway.,high,False,2,"While significant, the Executive Order and related initiatives are not as transformative as major funding reforms.",medium,"The U.S. administration published an Executive Order on the 'Safe, Secure and Trustworthy Development and Use of AI', outlining key policy objectives related to AI, including promoting competition and providing small developers with access to technical assistance for AI innovations through the National AI Research Resource (NAIRR).","The administration is planning to provide small developers access to technical assistance and resources in creating AI innovations, for example through the National AI Research Resource (NAIRR).",44.0,44.0
USA_2024_001,USA,United States,2024,2024.0,2022.0,explicit,high,2022.0,explicit,high,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"These allocations are aimed at promoting research and development in low-carbon technologies, which can enhance productivity and innovation in the energy sector.",high,Low-Carbon Technology Funding,Advanced Industrial Facilities Deployment Program,False,implemented,Both acts have been passed and the funding is allocated.,high,True,3,The significant funding allocations represent a major reform in public R&D funding for low-carbon technologies.,high,"The Infrastructure Investment and Jobs Act allocated $8 billion for hydrogen hubs and $6.4 billion for carbon capture use and storage, while the Inflation Reduction Act allocated $5.8 billion for the Advanced Industrial Facilities Deployment Program, supporting demonstrations of transformative low-carbon technologies in heavy industry.",The IRA allocated USD5.8 billion in funding for the Advanced Industrial Facilities Deployment Program which supports demonstrations at scale of transformative low-carbon technologies.,88.0,88.0
USA_2024_004,USA,United States,2024,2024.0,2023.0,explicit,high,2022.0,explicit,high,,explicit,high,innovation,innovation_instruments,,,private,adoption,growth_supporting,"Tax credits for renewable energy are designed to incentivize investment and innovation in the sector, which can lead to economic growth.",high,Renewable Energy Tax Credits,Renewable Energy Tax Credits,False,implemented,The IRA has been passed and the tax credits are in effect.,high,True,3,The substantial tax credits represent a major reform in the support for renewable energy.,high,"The Inflation Reduction Act (IRA) includes substantial tax credits for renewable energy production and investment, aimed at decarbonising the energy sector and reducing greenhouse gas emissions.",The IRA includes substantial climate measures focused on decarbonising the energy and transport sectors.,,
USA_2024_005,USA,United States,2024,2024.0,2023.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,adoption,growth_supporting,"Streamlining permitting processes can enhance the efficiency of renewable energy project implementation, supporting economic growth.",medium,Renewable Energy Coordination Initiatives,Streamlining Permitting Processes,False,implemented,The initiatives have been established and are operational.,high,False,2,"While important for project efficiency, this initiative does not represent a major overhaul of innovation policy.",medium,"The federal government has established initiatives to promote closer coordination between agencies undertaking environmental reviews for renewable energy projects, aiming to streamline permitting processes and reduce delays.",The authorities have established initiatives to promote closer coordination between agencies undertaking environmental reviews for renewable energy projects.,,
USA_2024_006,USA,United States,2024,2024.0,2023.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,adoption,growth_supporting,"Investing in public transport and charging networks supports infrastructure development, which is essential for economic growth and innovation.",high,Public Transport and Charging Infrastructure Investment,Public Transport and Charging Infrastructure Investment,False,implemented,The allocation has been made and projects are underway.,high,False,2,"While significant, this investment is part of broader infrastructure efforts rather than a targeted innovation policy.",medium,The federal government has allocated USD90 billion under the Infrastructure Investment and Jobs Act to increase investment in public transport and bolster battery charging networks.,Investment in public transport has increased with USD90 billion allocated under the Infrastructure Investment and Jobs Act.,68.0,68.0
USA_1965_001,USA,United States,1965,,,,,,,,,,,innovation,innovation_instruments,,,public,unknown,growth_supporting,"By limiting capital outflow, the measures aim to stabilize the economy and encourage domestic investment, which can enhance growth.",high,1965 Capital Outflow Reduction Initiative,Interest Equalisation Tax Extension,False,implemented,The measures were announced and put into effect to address the capital outflow issue.,high,False,2,"The reform addresses a significant economic issue by attempting to stabilize capital flows, which is crucial for maintaining economic growth.",medium,"The President announced a series of measures in February to reduce the outflow of U.S. private capital, including the extension of the Interest Equalisation Tax (IET) to bank loans to borrowers in developed countries.","The President announced a series of measures in February to reduce the outflow of U.S. private capital, including the extension of the Interest Equalisation Tax (IET).",13.0,13.0
USA_1971_001,USA,United States,1971,,,,,,,,,,,innovation,human_capital,,,public,applied,growth_supporting,"By enhancing the skills of disadvantaged groups, these programmes aim to improve employability and productivity, contributing positively to economic growth.",high,1970 Manpower Development Initiative,,False,implemented,"Outlays for manpower programmes have grown significantly, indicating active government involvement.",high,True,3,"This reform represents a substantial shift in government policy towards active labour market interventions, addressing critical issues of unemployment and skill shortages in the economy.",high,"The US government has significantly increased its involvement in active manpower programmes, focusing on skill training, work experience, and job placement assistance for disadvantaged groups, particularly youths and minorities.","The US government became substantially involved in active manpower programmes in the 1960's. Programmes include skill training, work experience, job placement assistance, and social and health services.",38.0,38.0
USA_1978_001,USA,United States,1978,,,,,,,,,,,innovation,innovation_instruments,,,private,commercialization,growth_supporting,"The job tax credit incentivizes hiring among employers, potentially increasing employment and economic activity.",high,1979 Job Tax Credit Initiative,,False,announced,President Carter proposed a job tax credit designed to benefit an estimated 1.9 million low-income or handicapped unemployed people.,high,False,2,"The job tax credit represents a significant policy shift aimed at improving employment opportunities for disadvantaged groups, with potential positive effects on the labor market.",medium,"President Carter proposed a job tax credit designed to benefit low-income or handicapped unemployed individuals, allowing employers to claim a tax credit based on a percentage of the employee's wages.",President Carter proposes a job tax credit designed to benefit an estimated 1.9 million low-income or handicapped unemployed people between 18 and 24 years of age.,58.0,58.0
USA_1979_002,USA,United States,1979,,,,,,,,,,,innovation,sectoral_rd,,,public_private,applied,growth_supporting,"This programme aims to bolster domestic production in the footwear industry, which can enhance local employment and economic activity.",high,Footwear Industry Support,,False,implemented,The programme has been implemented to support domestic shoe production.,high,False,2,The programme is significant in its support for a specific industry but does not represent a major systemic change.,medium,"The Footwear Industry Revitalisation Programme was introduced to counteract the growing dependence of domestic demand on foreign supply, providing $56 million over three years to support domestic shoe production.",The purpose of this scheme is to counteract the growing dependence of domestic demand on foreign supply: between 1968 and 1977 domestic output of shoes (excluding rubber footwear) had fallen from about 620 million pairs a year to under 400 million.,79.0,79.0
USA_1980_001,USA,United States,1980,,,,,,,,,,,innovation,sectoral_rd,,,public_private,applied,growth_supporting,The development of synthetic fuels is expected to reduce dependency on traditional oil imports and foster innovation in energy production.,high,Energy Security Trust Fund,Synthetic Fuels Development,False,implemented,Congress enacted a bill encouraging the development of synthetic fuels.,high,True,3,"This reform represents a significant shift towards alternative energy sources, aiming to enhance energy security and stimulate innovation in the energy sector.",high,"Congress enacted a bill encouraging the development of synthetic fuels from various sources, with a government Synthetic Fuels Corporation providing loan and price guarantees to stimulate production.","Congress enacted a bill encouraging the development of synthetic fuels from coal liquids and gases, oil shale, biomass and unconventional gas in June.",,
USA_1982_001,USA,United States,1982,,,,,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"Encourages firms to invest in R&D, leading to increased innovation and productivity.",high,1981 Economic Recovery Tax Act,R&D Tax Credit,False,implemented,The tax credit for incremental R&D costs was enacted as part of the Economic Recovery Tax Act.,high,True,3,"This reform represents a significant policy shift aimed at stimulating private sector R&D investment, which is crucial for long-term economic growth.",high,A 25 percent credit for incremental research and development costs was introduced to incentivize private sector innovation.,A 25 percent credit for incremental research and development costs.,,
USA_1986_001,USA,United States,1986,,,,,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"By reducing tax burdens and incentivizing capital investment, the reform is expected to enhance business investment and productivity.",high,1981 Economic Recovery Tax Act,,False,implemented,"The Act was passed and implemented in 1981, leading to tax reductions.",high,True,3,The ERTA represented a major overhaul of the tax system with significant implications for business investment and economic growth.,high,"The 1981 Economic Recovery Tax Act (ERTA) introduced significant tax cuts and an Accelerated Cost Recovery System (ACRS) for capital allowances, aimed at stimulating business investment.",The 1981 Economic Recovery Tax Act (ERTA) made across-the-board cuts in income tax rates and introduced an Accelerated Cost Recovery System (ACRS) for capital allowances.,,
USA_1989_001,USA,United States,1989,,,,,,,,,,,innovation,knowledge_transfer,startup_ecosystem,,public_private,commercialization,growth_supporting,"Facilitates the transfer of technology to industry, enhancing productivity and innovation in small and medium-sized firms.",high,Omnibus Trade and Competitiveness Act,Commercialization of R&D,False,implemented,The Act was passed and provisions for commercialization were enacted.,high,True,3,"This Act represents a significant structural change in U.S. trade and innovation policy, aiming to enhance the competitiveness of U.S. industries through improved commercialization of research.",high,"The Omnibus Trade and Competitiveness Act includes provisions aimed at improving the commercialization of U.S. R&D efforts, focusing on the rapid transfer of technology to industry through regional centers.",A significant proportion of the Trade Act (the Omnibus Trade and Competitiveness Act) addresses the issue of improving the commercialisation of U.S. R&D effort.,103.0,103.0
USA_1990_001,USA,United States,1990,,1990.0,explicit,high,,,,,,,innovation,rd_funding,,,public,basic,growth_supporting,Increased funding for basic research is expected to stimulate innovation and private sector research activities.,high,Federal R&D Funding Initiative,Basic Research Funding,True,announced,The reform has been announced but not yet implemented.,high,False,2,"While significant, the increase in funding is not a structural overhaul but rather an enhancement of existing funding levels.",medium,"The U.S. government increased expenditure for basic research and development, aiming to encourage private research and experimentation.",Increased government expenditure for basic research and development and encouragement of private research and experimentation.,59.0,59.0
USA_1990_002,USA,United States,1990,,,,,,,,,,,innovation,innovation_instruments,,,public,adoption,growth_supporting,Encouraging innovative finance mechanisms is expected to enhance infrastructure efficiency and stimulate economic activity.,high,Innovative Finance and Infrastructure Initiative,Demonstration Projects and User Fees,True,announced,The reform has been announced but not yet implemented.,high,False,2,The initiative represents a significant shift towards innovative financing but does not constitute a major overhaul of existing systems.,medium,"The federal government is supporting innovative finance by funding demonstration projects and encouraging states to use user fees for infrastructure services, aiming to improve cost-effectiveness and reduce congestion.",The federal government is supporting the trend towards innovative finance by funding demonstration projects and where necessary waiving Federal rules.,101.0,101.0
USA_1991_001,USA,United States,1991,,1991.0,explicit,high,,,,,,,innovation,rd_funding,,,public,basic,growth_supporting,"Increased funding for basic research is expected to enhance innovation capacity, leading to higher productivity and economic growth.",high,R&D Funding Enhancement,,False,announced,The reform has been announced but not yet implemented.,high,False,2,"While the reform is significant in increasing funding, it does not represent a structural change in the R&D funding system.",medium,"The United States government increased its expenditure for basic research and development, aiming to enhance the country's innovation capacity.",an increase in government expenditure for basic research and development,,
USA_1991_002,USA,United States,1991,,1991.0,explicit,high,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,Incentivizing private sector investment in R&D is expected to stimulate innovation and economic growth.,high,R&D Tax Credit Extension,,False,announced,The reform has been announced but not yet implemented.,high,False,2,The extension of the tax credit is significant for encouraging R&D investment but does not fundamentally change the tax system.,medium,The extension of the R&D tax credit for another year aims to incentivize private sector investment in research and development activities.,an extension of the R&D tax credit for another year,,
USA_1993_002,USA,United States,1993,,,,,,,,,,,innovation,sectoral_rd,,,public_private,applied,growth_supporting,This shift is expected to enhance the effectiveness of private R&D and stimulate innovation in civilian sectors.,high,Civilian R&D Focus Shift,Shift to Civilian R&D,False,announced,The reform has been announced as part of a strategic shift in R&D focus.,high,True,3,The reform represents a significant policy change in the focus of federal R&D funding.,high,"The U.S. government is shifting its focus from military R&D to civilian and dual-use technologies, aiming to improve the productivity of private R&D through federally-funded mission-oriented research.","Henceforth, federally-funded mission-oriented R&D will be used to try to improve the productivity of private R&D.",,
