reform_id,country_code,country_name,survey_year,implementation_year,announcement_year,announcement_year_source,announcement_year_confidence,legislation_year,legislation_year_source,legislation_year_confidence,implementation_year_end,implementation_year_source,implementation_year_confidence,theme,sub_theme,secondary_type,alternative_theme,rd_actor,rd_stage,growth_orientation,growth_orientation_rationale,growth_orientation_confidence,package_name,component_name,is_component,status,status_evidence,status_confidence,is_major_reform,importance_bucket,importance_rationale,importance_confidence,description,source_quote,source_page_start,source_page_end
CAN_2025_012,CAN,Canada,2025,2018.0,,,,,,,,explicit,high,innovation,research_infrastructure,,,public,applied,growth_supporting,"Investing in climate-resilient infrastructure reduces future disaster costs and enhances community safety, thereby supporting economic stability.",high,Disaster Mitigation and Adaptation Fund,,False,implemented,The federal government has committed a total of CAD 3.8 billion through the Disaster Mitigation and Adaptation Fund.,high,False,2,"This significant investment in infrastructure projects addresses climate risks and enhances resilience, which is crucial for long-term economic stability.",medium,The federal government has committed CAD 3.8 billion through the Disaster Mitigation and Adaptation Fund to finance infrastructure projects aimed at reducing long-term risks from climate hazards.,The federal government has committed a total of CAD 3.8 billion (or slightly over 0.1% of GDP in 2023) through the Disaster Mitigation and Adaptation Fund until 2033 to finance infrastructure projects designed to reduce long-term risks from climate hazards.,85.0,85.0
CAN_2021_007,CAN,Canada,2021,2019.0,2019.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public_private,adoption,growth_supporting,"This strategy aims to address homelessness, which is crucial for social stability and economic productivity.",high,Reaching Home Strategy,Reaching Home Strategy,False,implemented,The Reaching Home Strategy has been launched and is actively supporting vulnerable Canadians.,high,True,3,The strategy represents a major commitment to addressing homelessness in Canada.,medium,"The Reaching Home: Canada’s Homelessness Strategy was launched to support vulnerable Canadians in maintaining safe, stable, and affordable housing, with a goal to reduce chronic homelessness by half by 2027-2028.","Launched in April 2019, Reaching Home: Canada’s Homelessness Strategy is intended to support the most vulnerable Canadians in maintaining safe, stable and affordable housing.",98.0,98.0
CAN_2021_008,CAN,Canada,2021,2019.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,public_private,applied,growth_supporting,This flexible funding approach is designed to empower First Nations communities and enhance their capacity for self-determination and development.,high,Flexible Funding for First Nations,Ten-Year Grant System,False,implemented,The flexible funding system has been implemented and is operational for First Nations communities.,high,False,2,"While this reform is significant, it does not represent a major overhaul of funding mechanisms.",medium,"The federal government has implemented a flexible funding system for First Nations communities, allowing for ten-year grants instead of annual appropriations, which reduces administrative burdens and provides greater discretion in resource allocation.","The federal government funds First Nations communities with various flexible funding instruments... began to offer ten-year grants, which afford their governments a lower administrative and reporting burden.",117.0,117.0
CAN_2021_001,CAN,Canada,2021,2020.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,public_private,adoption,growth_supporting,"These initiatives aim to improve housing availability and broadband access, which are essential for economic growth and social inclusion.",high,National Housing and Broadband Strategy,Housing and Broadband Initiatives,True,implemented,The National Housing Strategy and the Rapid Housing Initiative have been implemented as part of the government's ongoing efforts.,high,True,3,The reforms represent significant investments and structural changes in housing and broadband access.,medium,"The federal government has implemented a National Housing Strategy aimed at reducing housing need for 530,000 households and chronic homelessness by half by 2027-2028, with an initial budget of CAD 40 billion, later expanded to over CAD 55 billion. Additionally, the Rapid Housing Initiative aims to provide CAD 1 billion for the construction of modular housing and the conversion of existing buildings into affordable housing, while the Universal Broadband Fund will provide CAD 1.75 billion for broadband projects, including CAD 50 million earmarked for mobile projects benefiting Indigenous communities.","The Rapid Housing Initiative (announced September 2020), a federal-government scheme that will provide CAD 1 billion for funding the construction of modular housing, land acquisition and the conversion of existing buildings into affordable housing.",56.0,56.0
CAN_2021_005,CAN,Canada,2021,2020.0,,,,,,,,explicit,high,innovation,startup_ecosystem,,,public,adoption,growth_supporting,"This initiative aims to address housing shortages, which can stimulate economic activity and support community development.",high,Rapid Housing Initiative,Rapid Housing Initiative,False,implemented,The Rapid Housing Initiative has been launched and is actively facilitating the construction of affordable housing.,high,False,2,"While the initiative is significant, it is not as transformative as major structural reforms.",medium,"The Rapid Housing Initiative was launched to facilitate the rapid construction of permanent affordable housing units, with an investment of CAD 1 billion to create up to 3,000 units.","In 2020 the federal government also launched the Rapid Housing Initiative, a CAD 1 billion dollar measure for the rapid construction of as many as 3 000 permanent affordable housing units.",94.0,94.0
CAN_2023_007,CAN,Canada,2023,2020.0,,,,,,,,explicit,high,innovation,research_infrastructure,,,public,adoption,growth_supporting,"Enhancing energy-efficiency standards is expected to lead to long-term energy savings and environmental benefits, supporting economic growth.",high,Energy Efficiency Standards Update,NECB 2020 Update,False,implemented,The NECB has been updated.,high,True,3,This update represents a significant structural change in building standards.,high,"The National Energy Code of Canada for Buildings (NECB) has been updated to enhance energy-efficiency standards for new buildings, aiming for net zero energy-ready buildings by 2050.","The latest version of the code (NECB 2020) enhances previous minimum energy-efficiency standards for building envelopes, ventilation, and water and space heating systems.",107.0,107.0
CAN_2021_002,CAN,Canada,2021,2021.0,2020.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public,applied,growth_supporting,Investing in early learning and child care is expected to enhance human capital by improving access to education and supporting workforce participation.,high,Early Learning and Child Care Investment,,False,implemented,The commitment to invest in early learning and child care has been officially announced and is in the process of being implemented.,high,False,2,This investment is significant but not as transformative as major structural reforms.,medium,"The federal government has committed to invest approximately CAD 1.2 billion in early learning and child care, aiming to make affordable childcare available to all children aged three and under.","This year, the federal government will invest approximately CAD 1.2 billion in total in early learning and child care and has committed to future investments.",56.0,56.0
CAN_2021_006,CAN,Canada,2021,2021.0,2021.0,explicit,high,,,,,inferred,low,innovation,rd_funding,,,public_private,applied,growth_supporting,"Increasing funding for rental construction is expected to enhance housing supply and affordability, contributing to economic growth.",high,Rental Construction Financing Initiative Boost,Rental Construction Financing Initiative Boost,False,announced,The intent to boost the initiative has been announced but not yet implemented.,high,False,2,This boost in funding is significant but not a major overhaul of the existing initiative.,medium,"The federal government announced an intent to boost the existing Rental Construction Financing Initiative by CAD 12 billion over seven years, allowing the Canada Mortgage and Housing Corporation to provide low-interest loans and mortgage insurance for developers of purpose-built rental housing.",The federal government just announced its intent to boost the existing Rental Construction Financing Initiative by CAD 12 billion over seven years.,,
CAN_2023_002,CAN,Canada,2023,2022.0,,,,,,,,explicit,high,innovation,sectoral_rd,,,public,applied,growth_supporting,"The transition to a new royalty regime is designed to enhance investment in resource development, which can stimulate economic growth.",high,Royalty Regime Transition,Windfall Mechanism Implementation,False,implemented,British Columbia began a two-year transition.,high,False,2,The change in the royalty regime is significant but does not represent a complete overhaul of the system.,medium,"British Columbia began a two-year transition to a new royalty regime that includes a windfall mechanism, applying a price-sensitive royalty rate on revenues exceeding capital costs for development.","In 2022, British Columbia began a two-year transition to a new royalty regime that includes a windfall mechanism.",38.0,38.0
CAN_2023_003,CAN,Canada,2023,2022.0,2022.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,applied,growth_supporting,"The review aims to enhance the effectiveness of the SR&ED program, which supports innovation and R&D activities in Canada.",high,SR&ED Program Review,SR&ED Program Review,False,implemented,Budget 2022 announced the review.,high,False,2,The review represents a significant adjustment to the existing program but does not constitute a complete overhaul.,medium,"Budget 2022 announced a review of the Scientific Research and Experimental Development (SR&ED) Program, shifting away from tax-subsidies by lowering the small firm tax-credit rate toward the large firm rate. The savings from this move are intended to reinstate capital costs in the base for the credit and to scale up direct grants.",Budget 2022 announced a review of the SR&ED Program.,43.0,43.0
CAN_2023_004,CAN,Canada,2023,2022.0,2022.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public_private,adoption,growth_supporting,"Increasing access to affordable childcare is expected to enhance workforce participation and productivity, supporting economic growth.",high,Childcare Access Initiative,,False,implemented,The federal government has initiated the initiative.,high,True,3,This initiative represents a significant structural change in the provision of childcare services.,high,"The federal government has initiated a major federal-provincial initiative to increase access to affordable childcare, aiming to ramp up the number of childcare spaces and reduce median costs significantly.",A major federal-provincial initiative is now underway that should see substantial progress towards increasing access to affordable childcare.,,
CAN_2023_005,CAN,Canada,2023,2022.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,private,commercialization,growth_supporting,"These grants and tax credits are intended to enhance the competitiveness of low-carbon technologies, fostering innovation and economic growth.",high,Low-Carbon Energy Grants,,False,implemented,Natural Resources Canada administers these grants.,high,False,2,The range of grants represents a significant but not transformative change in support for low-carbon energy.,medium,"Natural Resources Canada administers a range of federal grants designed to improve the cost competitiveness of low-carbon energy generation, including a new initiative offering a refundable tax credit for solar and other energy systems.",Natural Resources Canada administers a range of federal grants designed to improve the cost competitiveness of low-carbon energy generation.,,
CAN_2023_001,CAN,Canada,2023,2023.0,,,,,,,,explicit,high,innovation,sectoral_rd,,,public_private,applied,growth_supporting,"The reforms aim to stimulate investment in green technology and accelerate the transition to clean energy, which supports economic growth.",high,Green Technology Investment,Green Technology Fund and Regulations,True,announced,The federal government has announced a new fund and proposed regulations.,high,True,3,The introduction of a new fund and significant regulatory changes represent major structural reforms in the energy sector.,high,"The federal government has announced a new fund for financing investment in green technology, aiming to spur innovation and reduce greenhouse gas emissions. Additionally, the government proposes to introduce clean electricity regulations that would phase out unabated fossil fuel electricity by 2035, aiming to accelerate the decarbonisation of the electricity grid. To support this, a new Canada Growth Fund is proposed to offer 'contracts for difference' to reduce carbon cost uncertainty for firms making major green investments.",The federal government is proposing to use a new Canada Growth Fund to offer 'contracts for difference' as a means for reducing carbon cost uncertainty.,,
CAN_2023_006,CAN,Canada,2023,2023.0,,,,,,,,explicit,high,innovation,research_infrastructure,,,public_private,adoption,growth_supporting,"Supporting the development of charging networks is crucial for the widespread adoption of electric vehicles, which can contribute to economic growth and environmental sustainability.",high,Electric Vehicle Charging Support,Charging Network Development,False,implemented,The federal government is providing support.,high,False,2,"While important, this support does not represent a major overhaul of infrastructure policy.",medium,"The federal government is providing support for the development of charging networks to facilitate the adoption of electric vehicles, including credits and direct funding for charging station providers.",Federal government support aims to accelerate development of charging networks. CFR credits and direct funding are available for providers of charging stations.,101.0,101.0
CAN_2023_008,CAN,Canada,2023,2023.0,2022.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,applied,growth_supporting,"Investing in climate-informed standards is expected to enhance the resilience of infrastructure, which supports long-term economic stability and growth.",high,Climate-Informed Infrastructure Standards,Climate-informed codes funding,False,implemented,The federal government is allocating funds.,high,False,2,"While significant, this allocation does not represent a major overhaul of infrastructure policy.",medium,The federal government is allocating CAD 60 million over five years to accelerate the use of climate-informed codes and standards for resilient infrastructure.,The federal government is allocating CAD 60 million over five years to accelerate use of 'climate-informed codes' and standards for resilient infrastructure.,115.0,115.0
CAN_2023_009,CAN,Canada,2023,2023.0,2022.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,basic,growth_supporting,"Funding climate science assessments is essential for informed policy-making and can lead to better preparedness for climate impacts, supporting economic growth.",high,National Climate Science Assessment,Climate science assessment funding,False,implemented,The federal government is funding the assessment.,high,False,2,"While important, this funding does not represent a major overhaul of climate science funding.",medium,The federal government is funding a national climate science assessment to provide new data and information about ongoing and future climate change in Canada.,"The federal government is funding a national climate science assessment, which will provide new data and information about ongoing and future climate change in Canada.",,
CAN_2025_007,CAN,Canada,2025,2023.0,2023.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public_private,applied,growth_supporting,"By incentivizing higher-density housing, the fund aims to increase the supply of affordable housing, which can alleviate housing shortages and support economic growth.",high,National Housing Strategy,Housing Accelerator Fund,True,implemented,The fund was launched to provide financial rewards to municipalities.,high,False,2,"This initiative represents a significant effort to address housing supply issues through local government engagement, which is crucial for urban development.",medium,"The Housing Accelerator Fund was launched in 2023 to encourage municipalities to reform zoning laws to allow for higher-density housing, providing financial rewards for compliance.","Notably, the Housing Accelerator Fund was launched in 2023 to encourage municipalities to reform zoning laws to allow for higher-density housing.",64.0,64.0
CAN_2025_011,CAN,Canada,2025,2023.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,public_private,adoption,growth_supporting,"The fund promotes energy efficiency in buildings, which can lead to reduced energy costs and lower emissions, supporting sustainable economic growth.",high,2023 Energy Efficiency Initiative,Codes Acceleration Fund,True,implemented,The fund was launched to support the implementation of updated energy codes.,high,False,2,"The fund represents a significant investment in energy efficiency, which is crucial for meeting climate targets and improving building standards across Canada.",medium,"Canada launched a CAD 100 million Codes Acceleration Fund in 2023 to help provinces, municipalities, and other stakeholders implement updated energy codes, facilitating faster adoption of energy-efficient building standards.","Canada launched a CAD 100 million Codes Acceleration Fund in 2023 to help provinces, municipalities, and other stakeholders implement the updated energy codes.",80.0,80.0
CAN_2025_003,CAN,Canada,2025,2024.0,2023.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"Increasing R&D spending is expected to enhance innovation capacity and productivity, contributing positively to GDP growth.",high,2024 R&D Investment Initiative,,False,announced,The plan to increase R&D spending has been publicly announced as part of the economic strategy.,high,True,3,"This reform represents a significant commitment to enhancing R&D funding, which is crucial for long-term economic growth and competitiveness.",high,Canada plans to increase gross domestic expenditure on R&D (GERD) by 0.5% of GDP over 5 years to reduce the gap to the OECD average by half.,Increase gross domestic expenditure on R&D (GERD) by 0.5% of GDP to reduce the gap to the OECD average by half over 5 years.,31.0,31.0
CAN_2025_006,CAN,Canada,2025,2024.0,2020.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,private,unknown,growth_supporting,"The DST aims to create a fairer tax environment for digital services, potentially increasing government revenues that can be reinvested in innovation and public services.",medium,2024 Digital Services Tax Initiative,,False,implemented,The tax was enacted and applies to revenues earned since 2022.,high,False,2,"The DST represents a significant shift in tax policy aimed at the digital economy, addressing fairness in taxation and generating new revenue streams.",medium,"Canada introduced a Digital Services Tax (DST) of 3% on digital services revenues, targeting businesses with significant global and Canadian revenues, aimed at enhancing tax fairness and generating additional revenue.",Canada has moved ahead with the introduction of a Digital Services Tax (DST). It has enacted a 3% tax on digital services revenues in 2024.,,
CAN_2025_008,CAN,Canada,2025,2024.0,2024.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,applied,growth_supporting,"By addressing infrastructure needs, this fund aims to facilitate the construction of new housing, thereby supporting economic growth and improving living conditions.",high,Canada’s Housing Plan 2024,Canada Housing Infrastructure Fund,False,announced,The fund was introduced in Budget 2024 to support infrastructure needs.,high,False,2,"This fund is a significant addition to existing housing policies, aiming to enhance infrastructure that supports housing development.",medium,The Canada Housing Infrastructure Fund was introduced in Budget 2024 to provide funding to municipalities for urgent infrastructure needs related to housing.,The Canada Housing Infrastructure Fund was introduced in Budget 2024 to provide funding to municipalities for urgent infrastructure needs.,,
CAN_2025_009,CAN,Canada,2025,2024.0,2024.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"This initiative aims to increase the supply of affordable housing, which can enhance overall economic stability and community development.",high,2024 Co-operative Housing Initiative,,False,announced,The federal government introduced a new co-operative housing development programme worth CAD 1.5 billion until 2028.,high,True,3,"This reform represents a significant investment in affordable housing, addressing a critical need in the market and potentially transforming the housing landscape.",high,"The federal government introduced a new co-operative housing development programme worth CAD 1.5 billion until 2028, offering access to forgivable and low-interest repayable loans to build and convert affordable rental co-operative housing.",The federal government introduced a CAD 1.5 billion Canada Rental Protection Fund to support community housing providers in acquiring units and preserving rents.,,
CAN_2025_010,CAN,Canada,2025,2024.0,2024.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,private,adoption,growth_supporting,"This tax rebate is designed to lower the financial barriers for rental housing development, potentially increasing the supply of affordable units.",high,2024 Housing Tax Incentives,,False,implemented,The federal government put in place a temporary 100% GST/federal portion of HST rebate for new purpose-built rental housing.,high,False,2,"This measure is a significant adjustment to existing tax policy, aimed at stimulating rental housing development, but it is not a comprehensive overhaul.",medium,"The federal government implemented a temporary 100% GST/federal portion of HST rebate for new purpose-built rental housing, aimed at reducing upfront costs for developers.",The federal government put in place a temporary 100% GST/federal portion of HST rebate for new purpose-built rental housing.,69.0,69.0
CAN_2025_013,CAN,Canada,2025,2024.0,2023.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,applied,growth_supporting,"This initiative aims to improve infrastructure resilience, which can lead to reduced economic losses from climate-related disasters and enhance overall economic stability.",high,National Adaptation Strategy,Climate-Informed Codes Initiative,False,announced,The federal government is allocating CAD 60 million over five years to accelerate the use of climate-informed codes.,high,False,2,"This funding represents a significant investment in improving infrastructure standards, which is crucial for adapting to climate change and reducing future risks.",medium,"The federal government is allocating CAD 60 million over five years to accelerate the use of climate-informed codes and standards for resilient infrastructure, aiming to enhance the resilience of buildings and infrastructure against climate impacts.",The federal government is allocating CAD 60 million over five years to accelerate use of 'climate-informed codes' and standards for resilient infrastructure.,87.0,88.0
CAN_2025_014,CAN,Canada,2025,2024.0,2023.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public_private,applied,growth_supporting,"By enhancing tax incentives, the reform aims to stimulate R&D investment among firms, particularly small and medium-sized enterprises, thereby fostering innovation and productivity growth.",high,2024 R&D Tax Incentive Modernization,,False,announced,The government recently undertook consultations on a modernisation of the SR&ED tax incentives.,high,True,3,"This reform represents a significant overhaul of a major R&D funding mechanism, which is crucial for enhancing innovation capacity across the Canadian economy.",high,"The government is modernizing the Scientific Research and Experimental Development (SR&ED) tax incentives to increase the annual expenditure limit and capital phase-out thresholds, extend access to public corporations, and restore eligibility for capital expenditures.",The Fall Economic Statement 2024 proposed increasing the annual expenditure limit and capital phase-out thresholds of the SR&ED programme’s enhanced credit available to small- and medium-sized Canadian-controlled private corporations.,107.0,107.0
CAN_2025_015,CAN,Canada,2025,2024.0,2023.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public_private,applied,growth_supporting,"The CIC aims to enhance R&D support for small businesses, facilitating innovation and product development, which can lead to increased productivity and economic growth.",high,2024 Canadian Innovation Corporation Launch,,False,announced,"In 2023, the government tabled a blueprint for a new Canadian Innovation Corporation (CIC).",high,True,3,"The establishment of the CIC represents a structural change in how Canada supports business R&D, aiming to significantly enhance innovation capacity and competitiveness.",high,"The government is establishing a new Canadian Innovation Corporation (CIC) to provide a national-scale platform for business R&D support, incorporating the Industrial Research Assistance Program (NRC IRAP) to help small businesses scale up their R&D efforts.",The government recently undertook consultations on a modernisation of the Scientific Research and Experimental Development (SR&ED) tax incentives.,107.0,107.0
CAN_2025_016,CAN,Canada,2025,2024.0,2024.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,applied,growth_supporting,"This investment aims to enhance productivity through AI adoption, which can lead to significant economic benefits across various sectors.",high,2024 AI Development and Deployment Initiative,,False,announced,The government announced a CAD 2.4 billion package of measures for AI.,high,True,3,"This reform represents a significant investment in AI infrastructure and support, which is crucial for enhancing Canada's competitiveness in the global digital economy.",high,"The Canadian government announced a CAD 2.4 billion package to support the development and deployment of AI technologies, which includes funding for computing capabilities, AI startups, and an AI Safety Institute.",Budget 2024 announced a CAD 2.4 billion package of measures including CAD 2 billion for investment in computing capabilities and technological infrastructure for AI researchers and businesses.,110.0,110.0
CAN_2025_017,CAN,Canada,2025,2024.0,2023.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,public_private,unknown,growth_supporting,"By providing additional funding and support to startups, this initiative aims to enhance their growth potential and competitiveness in the market.",high,2024 Venture Capital Support Initiative,National Co-Investment Fund,False,announced,The government introduced the national co-investment fund as a policy option to support early-stage financing.,high,False,2,"This reform addresses a critical gap in early-stage financing for startups, which is essential for fostering innovation and growth in the Canadian economy.",medium,"The Canadian government announced a national co-investment fund aimed at investing alongside business angels to leverage their investment and expertise, particularly in the startup ecosystem.",One policy option is a national co-investment fund that would invest alongside angels to leverage their investment and expertise.,,
CAN_2025_018,CAN,Canada,2025,2024.0,2023.0,explicit,high,,,,,explicit,high,innovation,other,,,public,unknown,growth_supporting,"By improving access to data on internal trade barriers, this initiative is expected to facilitate better resource allocation and enhance competition among businesses.",high,2024 Internal Trade Enhancement Initiative,Canadian Internal Trade Data Hub,False,announced,The creation of the Canadian internal trade data and information Hub was announced to help identify barriers.,high,False,2,"This initiative is significant for improving the efficiency of internal trade, which is crucial for enhancing overall economic performance.",medium,"The Canadian government launched the Canadian Internal Trade Data and Information Hub to provide insights on obstacles and innovations to internal trade, aiming to enhance market efficiency.","The creation of the Canadian internal trade data and information Hub in 2024, which features novel data and analysis on drivers and patterns of internal trade.",117.0,117.0
CAN_2025_019,CAN,Canada,2025,2024.0,,,,,,,,explicit,high,innovation,research_infrastructure,,,public_private,adoption,growth_supporting,"Improving broadband access enhances digital technology adoption, which can boost productivity and economic growth.",high,2024 Broadband Initiative,,False,implemented,The CIB has made significant investments to improve internet access.,high,False,2,"This investment represents a significant effort to enhance digital infrastructure, which is crucial for economic development in underserved areas.",medium,"The Canada Infrastructure Bank (CIB) has invested CAD 2 billion to expand high-speed internet access in underserved communities, targeting Indigenous, rural, and remote regions.","As of September 2024, the Canada Infrastructure Bank (CIB) has invested CAD 2 billion through its Broadband Initiative.",119.0,119.0
CAN_2025_001,CAN,Canada,2025,2025.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,private,applied,growth_supporting,"By reducing distortions in R&D funding, this reform is expected to enhance overall R&D investment and productivity in the private sector.",high,2025 R&D Tax Reform Initiative,Harmonization of SR&ED Tax Credit,False,announced,The government has announced plans to harmonize the SR&ED tax credit.,high,False,2,"This reform addresses a significant issue in the R&D tax credit system, which could lead to improved investment in R&D across firms of different sizes.",medium,"The Canadian government plans to harmonize the SR&ED tax credit for R&D activities across small and larger firms, addressing distortions caused by the larger credit for small firms.","Harmonise the SR&ED tax credit for R&D activities across small and larger firms, and consider reinstating capital costs in the credit base.",18.0,18.0
CAN_2025_002,CAN,Canada,2025,2025.0,,,,,,,,explicit,high,innovation,rd_funding,,,public_private,applied,growth_supporting,"Direct grants can provide targeted support for innovative projects, enhancing the development of new technologies and improving productivity.",high,2025 R&D Funding Enhancement,Direct Grants for R&D,False,announced,The government has announced plans to make more use of direct grants to support R&D.,high,False,2,"This reform represents a shift towards more direct funding mechanisms, which could enhance the effectiveness of public support for R&D.",medium,"The government aims to make more use of direct grants to support R&D, particularly for digital technologies like artificial intelligence.","Make more use of direct grants to support R&D, including to support digital technologies such as artificial intelligence.",18.0,18.0
CAN_2025_004,CAN,Canada,2025,2025.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,public_private,applied,growth_supporting,"By enhancing R&D incentives, the reform is expected to stimulate business investment in innovation, thereby improving productivity and economic growth.",high,2025 Productivity Enhancement Initiative,R&D Tax Incentive Streamlining,False,announced,The government has announced plans to streamline R&D tax incentives.,high,False,2,"This reform addresses a significant barrier to productivity growth by enhancing R&D support, which is crucial for fostering innovation in the business sector.",medium,"Canada aims to streamline existing R&D tax incentives to provide more direct support for both smaller and larger companies, addressing the low business R&D spending that contributes to productivity gaps.",Existing R&D tax incentives should be streamlined for both smaller and larger companies and include more direct support.,16.0,16.0
CAN_2025_005,CAN,Canada,2025,2025.0,,,,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"Increased R&D spending is expected to enhance innovation capacity and productivity, contributing positively to long-term economic growth.",high,2025 R&D Enhancement Initiative,,False,announced,Policies to increase R&D spending are discussed in the text.,high,True,3,"This reform represents a significant increase in public investment in R&D, which is crucial for fostering innovation and enhancing the competitiveness of the Canadian economy.",high,"The Canadian government plans to increase gross domestic expenditure on R&D (GERD) by 0.5% of GDP, through higher funding for direct R&D support and financing programmes for young and innovative firms.","Increase R&D spending Increase gross domestic expenditure on R&D (GERD) by 0.5% of GDP, through higher funding for direct R&D support and financing programmes for young and innovative firms.",31.0,31.0
CAN_2025_020,CAN,Canada,2025,2025.0,2024.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public_private,adoption,growth_supporting,"Facilitating competition in telecommunications can lead to lower prices and improved services, enhancing overall economic productivity.",high,2024 Telecommunications Reform,,False,announced,Implementation is expected in February 2025.,high,False,2,"This reform is significant as it enhances competition in the telecommunications sector, which is vital for digital innovation and consumer welfare.",medium,"The Canadian Radio and Telecommunications Commission (CRTC) announced provisions allowing smaller internet competitors to use the fibre networks of large telephone companies nationwide, expected to lower prices and widen consumer choice.","In August 2024, the CRTC announced provisions that allow smaller internet competitors to use the fibre networks of large telephone companies nationwide.",120.0,120.0
CAN_2025_023,CAN,Canada,2025,2025.0,,,,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"Rebalancing R&D support and enhancing competition can lead to increased innovation and productivity, positively impacting economic growth.",high,2025 Productivity Enhancement Initiative,,False,announced,Policies to boost productivity require a combination of measures including rebalancing R&D support.,high,True,3,"This reform represents a significant shift in policy focus towards enhancing productivity through R&D, which is crucial for long-term economic growth.",high,Canada aims to boost productivity by rebalancing R&D support and enhancing competition and digitalisation in the economy.,"Boosting productivity requires a combination of policies, including rebalancing R&D support, reducing regulatory barriers in internal markets, enhancing competition and digitalisation of the economy.",,
CAN_1961_001,CAN,Canada,1961,,,,,,,,,,,innovation,startup_ecosystem,,,public_private,adoption,growth_supporting,"The measures aim to create jobs and stimulate economic growth, which supports overall productivity and allocative efficiency.",high,Employment and Urban Renewal Initiatives,Municipal Assistance Programme,False,implemented,The measures have been put into action to stimulate employment and growth.,high,False,2,"The reform is significant as it involves a larger programme of assistance, but it is not a structural change.",medium,"The Canadian government introduced measures to stimulate immediate employment opportunities and long-term economic growth, including a larger programme of assistance to municipalities for winter work projects and incentives for urban renewal.","The first set of measures included another and larger programme of assistance to municipalities for winter work projects, another special winter housing programme, and incentives for urban renewal and slum clearance.",,
CAN_1961_002,CAN,Canada,1961,,,,,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"The tax changes are designed to encourage investment in small businesses, which can lead to increased productivity and innovation.",high,Tax Incentives for Small Businesses,Tax Incentives for Small Business,False,implemented,The changes to income tax regulations have been enacted to support small businesses.,high,False,2,"The reform is significant as it provides targeted support for small businesses, but it does not represent a major overhaul of the tax system.",medium,"The Canadian government announced changes to income tax regulations to assist small businesses, including capital depreciation allowances at double the normal rate in the first year to encourage investment.","Income tax regulations were changed in order to assist small business, and capital depreciation allowances at double the normal rate in the first year were to be used to encourage firms to invest in designated areas.",23.0,24.0
CAN_1962_001,CAN,Canada,1962,,,,,,,,,,,innovation,innovation_instruments,,,public,unknown,growth_supporting,"The establishment of a National Economic Development Board is aimed at fostering economic growth, which is inherently supportive of productivity and innovation.",high,National Economic Development Initiative,,False,announced,The government proposed legislation.,high,True,3,The proposal represents a significant structural change in the governance of economic development.,medium,The government proposed legislation to establish a National Economic Development Board to encourage economic growth and strengthen the balance of payments.,Legislation establishing a National Economic Development Board would be proposed.,27.0,27.0
CAN_1962_002,CAN,Canada,1962,,,,,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"Reintroducing tax incentives is expected to stimulate industrial research and production, thereby enhancing innovation and economic activity.",high,Tax Incentives for Industrial Research,,False,announced,The government plans to reintroduce various tax incentives.,high,False,2,"While significant, the reintroduction of tax incentives is a narrower reform compared to the establishment of a national board.",medium,The government plans to reintroduce various tax incentives to stimulate production and industrial research.,Various tax incentives to stimulate production and industrial research would be re-introduced.,27.0,27.0
CAN_1963_001,CAN,Canada,1963,,,,,,,,,,,innovation,human_capital,,,public,applied,growth_supporting,"By enhancing the skills of the workforce, the programme aims to reduce unemployment and improve productivity, contributing positively to economic growth.",high,1960 Vocational Training Initiative,,False,implemented,Budget allocations for this purpose are rising sharply.,high,False,2,"The programme represents a significant effort to address unemployment through skill development, which is crucial for enhancing the employability of workers.",medium,"The Vocational Training Programme was established to provide unskilled workers with opportunities to acquire more qualified jobs, addressing structural unemployment in Canada.","Recognition of the structural aspects of unemployment led to the vote, in 1960, of a Vocational Training Programme designed to give unskilled workers the opportunity to take on more qualified jobs.",16.0,16.0
